"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
9.93965175072672e-34	2.45175344076173	0.959	0.267	3.89087667782197e-29	"FOS"	0.692
1.92506850210247e-32	1.9596906813988	0.822	0.093	7.53568065148012e-28	"FOSB"	0.729
4.00735915986763e-30	1.74838916583688	0.74	0.058	1.56868074313018e-25	"RGS1"	0.682
5.61615499478381e-28	1.87182133484141	0.973	0.436	2.19844387270812e-23	"DUSP1"	0.537
1.04185908375134e-24	-1.31521506761207	0.959	0.988	4.07835738334463e-20	"CD74"	-0.029
1.68215342191265e-24	1.38540695989764	0.726	0.116	6.58478957007707e-20	"ATF3"	0.61
9.12548171314848e-24	1.92796488795024	0.918	0.663	3.57216981661197e-19	"JUN"	0.255
1.47338001768712e-22	-1.17977514862049	0.877	0.994	5.76754607923624e-18	"RPS15A"	-0.117
2.63491310270526e-22	2.12067771657968	0.507	0.012	1.03143673405397e-17	"HSPA1B"	0.495
6.88840781763576e-22	-1.06634000797761	0.288	0.948	2.69646724021352e-17	"LSP1"	-0.66
1.26421208717793e-21	2.64271112451408	0.89	0.331	4.94875821525802e-17	"IGLC2"	0.559
1.35087170735127e-21	-1.16566650093651	0.329	0.959	5.28798729842655e-17	"HLA-DRB1"	-0.63
1.49190274542702e-21	-1.04654963041775	0.753	0.965	5.84005329697408e-17	"ATP5L"	-0.212
2.65652680300868e-21	-1.28434982406325	0.795	0.971	1.03989741703775e-16	"RPS2"	-0.176
3.01208555849083e-21	-1.08574314377226	0.274	0.849	1.17908089187124e-16	"LIMD2"	-0.575
1.24507309565018e-20	-1.75304739693718	0.178	0.849	4.87383863292263e-16	"CD79A"	-0.671
1.01037947128595e-19	-1.00558174778482	0.89	0.988	3.95513044034887e-15	"RPS7"	-0.098
1.6769584686075e-19	0.760268996001289	0.452	0.012	6.56445392536405e-15	"RND3"	0.44
3.33034152219718e-19	0.841985387302007	0.466	0.017	1.30366218886409e-14	"PTP4A3"	0.449
7.77445218193483e-19	2.69953470691975	0.699	0.198	3.04330930661839e-14	"IGHG1"	0.501
8.39323105102414e-19	2.47278395250231	0.712	0.203	3.2855302949234e-14	"IGLV3-1"	0.509
1.11839716827982e-18	1.82919750948726	0.616	0.099	4.37796571523135e-14	"IGHGP"	0.517
1.16315539677886e-18	1.61588382012657	0.836	0.517	4.55317180069084e-14	"BTG2"	0.319
1.24726829867053e-18	0.480797875541893	0.438	0.012	4.88243175514579e-14	"C1orf21"	0.426
1.5876129837036e-18	-0.994158301222568	0.904	0.983	6.21471102470774e-14	"RPL18A"	-0.079
1.78971434272311e-17	-0.997477468276248	0.178	0.826	7.00583679458963e-13	"HLA-DRB5"	-0.648
2.13128527902442e-17	-1.05186108233408	0.192	0.808	8.34291622474108e-13	"HLA-DQA1"	-0.616
2.48693166198918e-17	-0.826531364901341	0.534	0.901	9.73509399085663e-13	"RAC2"	-0.367
3.29751728236788e-17	1.93626108797536	0.616	0.105	1.29081314018291e-12	"IGHV4-61"	0.511
3.82384036639481e-17	0.899157173216474	0.548	0.07	1.49684231142525e-12	"EGR1"	0.478
6.44006084825221e-17	-0.962135845896719	0.356	0.843	2.52096181904833e-12	"CORO1A"	-0.487
7.50829731105956e-17	-1.20582427680545	0.356	0.907	2.93912298241426e-12	"CD52"	-0.551
1.24045671666749e-16	-1.00838431378513	0.534	0.907	4.85576781739491e-12	"ARHGDIB"	-0.373
1.45337121219807e-16	-1.1769423277305	0.233	0.849	5.68922161014934e-12	"LAPTM5"	-0.616
2.58426518224275e-16	-0.771409285690279	0.836	0.948	1.01161060558892e-11	"CYBA"	-0.112
2.59597918148381e-16	-0.898039432228032	0.945	0.988	1.01619605059184e-11	"RPL28"	-0.043
3.54299612332101e-16	1.59140129505427	0.658	0.151	1.38690583247401e-11	"IGHG3"	0.507
4.21563885312877e-16	-0.814387700525048	0.658	0.919	1.65021182905726e-11	"RBM3"	-0.261
4.30256806805708e-16	0.355055451478922	0.37	0.006	1.68424027024094e-11	"KIAA1217"	0.364
6.42611420135534e-16	0.955842448524815	0.644	0.134	2.51550240412055e-11	"IGHG4"	0.51
7.68097823368746e-16	-0.836649099727997	0.137	0.773	3.00671892957696e-11	"HCST"	-0.636
8.31387929029231e-16	1.09846402163878	0.973	0.727	3.25446804818493e-11	"DERL3"	0.246
1.08051877493954e-15	-0.574624363473489	0.123	0.703	4.22969074450082e-11	"SEPT6"	-0.58
1.12091347159313e-15	-0.700112347169635	0.397	0.843	4.38781578455133e-11	"GMFG"	-0.446
1.20338930589699e-15	0.923578945659777	0.63	0.157	4.71066743793378e-11	"HIST2H2AA4"	0.473
1.29883145829772e-15	0.465869807510485	0.507	0.064	5.08427574350642e-11	"CERCAM"	0.443
1.30523072496358e-15	-0.865918853334426	0.274	0.878	5.10932567286991e-11	"RPS4Y1"	-0.604
1.36721382108277e-15	1.08046925707091	0.973	0.843	5.35195850262849e-11	"HERPUD1"	0.13
1.43085100320397e-15	-0.876269352408176	0.712	0.936	5.60106625204195e-11	"ARPC3"	-0.224
2.46809978316969e-15	1.12171428125466	0.658	0.174	9.66137660121774e-11	"HSPB1"	0.484
2.78979711347243e-15	-0.913782677829938	0.986	0.994	1.09206608006878e-10	"EEF1A1"	-0.00800000000000001
3.27831308061395e-15	1.69318442982854	0.918	0.663	1.28329565540633e-10	"KLF6"	0.255
4.56942776175903e-15	-0.920332526910578	0.89	0.983	1.78870249734057e-10	"RPS24"	-0.093
4.90630937992359e-15	-0.860004954768161	0.699	0.953	1.92057480677109e-10	"BTF3"	-0.254
5.92828302515902e-15	0.981888719083994	0.918	0.64	2.3206263901985e-10	"JUNB"	0.278
6.16059972255296e-15	1.32418850392347	0.699	0.302	2.41156676139336e-10	"RHOB"	0.397
6.28947687494256e-15	-0.891189383823902	0.438	0.872	2.46201572269626e-10	"ARPC1B"	-0.434
6.46679962305834e-15	1.14528127728532	0.74	0.36	2.53142871244619e-10	"ST6GAL1"	0.38
6.68792030712891e-15	-0.797833693500041	0.562	0.901	2.61798640422561e-10	"EIF3F"	-0.339
7.26555463493448e-15	-0.667272590205316	0.233	0.715	2.8441013618451e-10	"HSH2D"	-0.482
7.96019219467723e-15	-0.854532010555852	0.836	0.971	3.1160172346064e-10	"RPL23A"	-0.135
8.37813739878171e-15	-0.796256927354893	0.863	0.977	3.2796218847531e-10	"RPS16"	-0.114
9.08007625895685e-15	1.3696229193976	0.356	0.012	3.55439585156866e-10	"CCL3"	0.344
9.83614732522652e-15	1.04446949873416	0.507	0.076	3.85035987045992e-10	"NR4A2"	0.431
1.19698260775804e-14	-1.15346266093441	0.589	0.919	4.68558841806885e-10	"TAGLN2"	-0.33
1.42189557736532e-14	-1.28298172820788	0.329	0.843	5.56601023759655e-10	"CD37"	-0.514
1.47631490212941e-14	-0.832730986439008	0.411	0.837	5.77903468438559e-10	"PTPRCAP"	-0.426
1.47892548367748e-14	-0.76263875282168	0.247	0.802	5.78925380585549e-10	"CTSH"	-0.555
1.63757258928287e-14	-0.879910611384409	0.37	0.837	6.41027790074778e-10	"HLA-DPA1"	-0.467
1.66972354118706e-14	0.640636540776994	0.411	0.035	6.53613280197673e-10	"DST"	0.376
1.77456223784069e-14	-0.728725353774984	0.425	0.849	6.94652388002738e-10	"PNISR"	-0.424
2.03819134970273e-14	0.662987569612322	0.411	0.035	7.97850003841135e-10	"UCHL1"	0.376
2.47247524792939e-14	-0.683266730644828	0.082	0.657	9.67850435801959e-10	"HLA-DQA2"	-0.575
2.91039239747387e-14	-1.03974500970852	0.671	0.855	1.13927310399115e-09	"UBE2J1"	-0.184
3.3809027501338e-14	-0.853355018393171	0.356	0.773	1.32345438153988e-09	"FKBP1A"	-0.417
3.39525724823166e-14	2.12910289521469	0.644	0.221	1.32907344982028e-09	"PRPSAP2"	0.423
4.12042491291877e-14	0.422005606696859	0.438	0.047	1.61294033216205e-09	"GAS6"	0.391
4.29138847692511e-14	-0.789006995212531	0.562	0.924	1.67986401929234e-09	"CD99"	-0.362
5.62151654353672e-14	0.27087686396877	0.397	0.035	2.20054265096745e-09	"PAIP2B"	0.362
6.18417923187074e-14	-0.871653413080874	0.89	0.983	2.4207969603158e-09	"RPSA"	-0.093
6.45188342007892e-14	-0.856312190298225	0.863	0.977	2.52558976478989e-09	"GNB2L1"	-0.114
7.09723447818281e-14	-0.748846379506366	0.959	0.994	2.77821243648466e-09	"RPL10"	-0.035
9.01679220993321e-14	-0.994626443214552	0.959	0.983	3.52962331057836e-09	"TMSB10"	-0.024
9.54969159950918e-14	-0.556470949921539	0.164	0.686	3.73822677662787e-09	"AKIRIN2"	-0.522
9.82101903068847e-14	1.83663777640501	0.575	0.151	3.844437899563e-09	"DNAJB1"	0.424
1.23352556660822e-13	-0.754441476661203	0.959	0.994	4.82863583048786e-09	"MT-CO3"	-0.035
1.25029651084111e-13	2.91306671636445	0.397	0.041	4.89428569168754e-09	"HSPA1A"	0.356
1.53992291299499e-13	-0.792103057733425	0.644	0.924	6.02802824291891e-09	"UQCRH"	-0.28
2.09320810479457e-13	-0.731039131001181	0.863	0.983	8.19386312621834e-09	"RPS5"	-0.12
2.30712246984469e-13	-0.782899532458916	0.89	0.983	9.03123090820703e-09	"RPS8"	-0.093
2.43760133002349e-13	0.828811822316236	0.986	0.919	9.54199040637693e-09	"UBC"	0.0669999999999999
2.47056673907732e-13	-0.475771531931287	0.068	0.605	9.67103350011817e-09	"TMC6"	-0.537
2.68833793648539e-13	-0.961463604400334	0.699	0.948	1.05234988523721e-08	"ACTG1"	-0.249
3.11258792775928e-13	0.802404736197956	0.479	0.081	1.21842254432137e-08	"WHSC1"	0.398
3.36796627480136e-13	0.878128048611784	0.534	0.116	1.31839039827099e-08	"PPP1R10"	0.418
3.39954661305782e-13	0.4395819933504	0.534	0.11	1.33075252168148e-08	"SPAG4"	0.424
3.4711103162727e-13	1.14012616425416	0.356	0.023	1.35876613330495e-08	"RP11-219A15.1"	0.333
3.55191255334062e-13	-0.909490835378313	0.877	0.983	1.39039616900519e-08	"RPS13"	-0.106
4.14125711973112e-13	0.743986646250766	0.534	0.134	1.62109509951875e-08	"HIST1H2BC"	0.4
4.83408416068238e-13	-1.29116281627065	0.164	0.663	1.89230224469912e-08	"IGHA2"	-0.499
5.41849671260391e-13	0.316836332105376	0.301	0.006	2.1210705381488e-08	"CADPS2"	0.295
6.6330324833417e-13	-0.67552190495487	0.521	0.884	2.59650056560411e-08	"CDC42"	-0.363
6.67206236371468e-13	-0.718724606013625	0.863	0.983	2.61177881227611e-08	"RPL4"	-0.12
7.0657611115372e-13	-0.652762227745082	0.644	0.89	2.76589218711124e-08	"PSME1"	-0.246
1.13393603776532e-12	-0.623633189949335	0.356	0.738	4.43879261983234e-08	"SMARCB1"	-0.382
1.15915082362584e-12	0.314740073039296	0.37	0.035	4.53749589908334e-08	"AMPD1"	0.335
1.16157217915954e-12	-0.511188689206147	0.082	0.587	4.54697429532002e-08	"CYTH1"	-0.505
1.18361121313941e-12	-0.881000863814596	0.562	0.826	4.63324609383424e-08	"PEBP1"	-0.264
1.26740865060516e-12	-1.48216015700777	0.288	0.797	4.96127116279388e-08	"CRIP1"	-0.509
1.27714775292794e-12	-0.642810779785088	0.849	0.971	4.99939487883644e-08	"SLC25A6"	-0.122
1.40767688517213e-12	0.92613960182575	0.767	0.453	5.5103511670063e-08	"HIST1H1C"	0.314
1.47757004951371e-12	1.2985701048894	0.822	0.692	5.7839479588214e-08	"MCL1"	0.13
