"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
8.81024254371712e-76	3.94859727410265	1	0.198	3.44876944373807e-71	"MT-ATP8"	0.802
9.63016795927977e-72	2.55135286857171	0.911	0	3.76972924766007e-67	"GNB2L1"	0.911
6.0509616764389e-69	2.54547852912518	0.886	0	2.36864894824201e-64	"ATP5E"	0.886
1.12957234392545e-67	2.70977625916939	0.946	0.086	4.42171094029616e-63	"HLA-DQA1"	0.86
8.10172905237089e-67	2.81215425319287	0.921	0.05	3.17142183755059e-62	"HLA-DRB5"	0.871
9.43239203029517e-67	1.55839512958289	0.866	0	3.69230986025904e-62	"TCEB2"	0.866
1.13764144613193e-65	1.8586180492388	0.856	0	4.45329744088344e-61	"ATP5L"	0.856
3.91739366451322e-65	1.91484364201636	0.851	0	1.5334637499737e-60	"ATP5G2"	0.851
5.80444745681199e-65	3.0969514474349	1	0.568	2.27215095696905e-60	"CD74"	0.432
2.54596538927063e-63	-1.6477338861046	0.995	0.995	9.96618151629986e-59	"MT-ND2"	0
7.92112780432541e-63	1.99761296840922	1	0.689	3.10072547900318e-58	"MT-ND4L"	0.311
2.07119446061579e-60	1.55731175799338	0.807	0	8.10769071608053e-56	"FYB"	0.807
3.67478624176026e-60	-1.92580876361726	1	1	1.43849507433706e-55	"MALAT1"	0
5.28623691593047e-60	2.66004429522748	0.975	0.41	2.06929744074098e-55	"HLA-DRB1"	0.565
4.02349873221145e-59	-1.47720129176819	0.99	0.991	1.57499857872417e-54	"MT-ND4"	-0.001
2.25633778285254e-58	1.22748902837003	0.787	0	8.83243425097626e-54	"ATP5B"	0.787
2.62824128832468e-58	2.6107221507176	0.936	0.333	1.0288250523147e-53	"AC090498.1"	0.603
7.37587289331852e-57	-3.63117685300246	0.124	0.856	2.88728544408953e-52	"GPX3"	-0.732
3.50408495151425e-56	2.39179197415869	0.886	0.126	1.37167405427025e-51	"HLA-DQB1"	0.76
3.72609861586529e-56	1.68170204600492	0.792	0.018	1.45858130318047e-51	"EEF1G"	0.774
7.03982283448505e-56	1.20442224264667	0.762	0	2.75573864855917e-51	"C14orf2"	0.762
7.03991584337605e-56	1.17048536467917	0.762	0	2.75577505688955e-51	"ATP5I"	0.762
7.03991584337605e-56	1.16579018927468	0.762	0	2.75577505688955e-51	"SHFM1"	0.762
8.35119684241696e-56	1.67956157191989	0.772	0.005	3.26907600396412e-51	"PTPRCAP"	0.767
2.07328885470524e-54	1.19111539251407	0.748	0	8.11588922174366e-50	"ATP5J2"	0.748
5.61857635301122e-54	1.58662087510511	0.757	0.009	2.19939171338624e-49	"NME2"	0.748
6.33650983150016e-54	1.34980664413932	0.743	0	2.48042677354074e-49	"SELK"	0.743
1.75401756273672e-52	1.1887277762575	0.728	0	6.86610174933287e-48	"USMG5"	0.728
1.75401756273672e-52	1.1630605504938	0.728	0	6.86610174933287e-48	"ATPIF1"	0.728
1.75403990759041e-52	1.23473271281649	0.728	0	6.86618921826264e-48	"ATP5G3"	0.728
1.75403990759041e-52	1.13278560749188	0.728	0	6.86618921826264e-48	"C19orf43"	0.728
7.20513731740987e-52	1.51527455313681	1	0.694	2.82045100290009e-47	"ACTB"	0.306
2.56038039747927e-51	1.66717193102986	0.772	0.041	1.00226090659326e-46	"GABARAP"	0.731
1.24677953921534e-50	1.22973533395065	0.792	0.041	4.88051850625845e-46	"RNASEK"	0.751
2.51440000452576e-50	-2.86148787850294	0	0.734	9.84261881771607e-46	"ALDOB"	-0.734
5.28000536305775e-50	-3.29678870470059	0.03	0.752	2.06685809936896e-45	"MT1G"	-0.722
7.21595001255387e-50	1.35166747279987	0.708	0.005	2.82468363241421e-45	"ATP6V0C"	0.703
1.17243018958477e-49	1.08117994904666	0.698	0	4.58947797712957e-45	"C11orf31"	0.698
2.45589127624064e-49	1.82827451847756	0.946	0.338	9.61358640084398e-45	"VIM"	0.608
5.42842738883262e-49	2.56397304249798	0.916	0.284	2.12495790135853e-44	"HLA-DPA1"	0.632
2.19798268051916e-48	2.44612427602631	0.901	0.243	8.60400320289223e-44	"HLA-DPB1"	0.658
2.83452499745827e-48	1.00665661656365	0.683	0	1.10957481025504e-43	"ATP5D"	0.683
1.78738837932535e-47	1.65876580560807	0.698	0.014	6.99673181086908e-43	"HLA-DQA2"	0.684
2.31275917126819e-47	0.996788272409191	0.673	0	9.05329577592932e-43	"GLTSCR2"	0.673
2.31278700481694e-47	0.957255605721716	0.673	0	9.05340473035593e-43	"ATP5J"	0.673
2.31278700481694e-47	0.810885486430863	0.673	0	9.05340473035593e-43	"C19orf60"	0.673
2.06598706929252e-46	2.61248167146171	0.926	0.392	8.08730638274556e-42	"HLA-DRA"	0.534
5.19851942289269e-46	0.926914485313007	0.658	0	2.03496042809135e-41	"ATP5C1"	0.658
5.19858102762381e-46	0.948598410246919	0.658	0	2.03498454326334e-41	"ATP5A1"	0.658
9.2994119396713e-46	-3.90286292291175	0	0.685	3.64025480378433e-41	"HBB"	-0.685
1.21284934815355e-45	1.10662485640671	0.837	0.09	4.74769877334707e-41	"BHLHE40"	0.747
4.04276294144878e-45	0.8844503529807	0.649	0	1.58253955343012e-40	"C9orf142"	0.649
6.43160545081219e-45	1.35090338665962	0.95	0.477	2.51765195372043e-40	"PFN1"	0.473
1.77277722064085e-44	1.41603554723687	0.817	0.126	6.93953643019863e-40	"HLA-DMA"	0.691
2.31050234964116e-43	0.862628870957585	0.629	0	9.04446144767034e-39	"SEPW1"	0.629
6.35317065116789e-43	1.61448014481687	0.851	0.198	2.48694865139967e-38	"LGALS1"	0.653
1.35761133169785e-42	1.38723961744	0.926	0.36	5.31436955793122e-38	"RPL17"	0.566
1.69863948872596e-42	0.887178532689316	0.619	0	6.64932427861776e-38	"C14orf166"	0.619
1.69863948872596e-42	0.86076542176798	0.619	0	6.64932427861776e-38	"ATP5F1"	0.619
1.7878088653979e-42	1.20200526487092	0.99	0.748	6.9983778036001e-38	"TMSB10"	0.242
2.67826935234754e-42	0.906609736565448	0.752	0.059	1.04840853797644e-37	"LCP2"	0.693
4.57395767809111e-42	0.867202950458933	0.614	0	1.79047573308876e-37	"ATP5H"	0.614
4.57400943967074e-42	0.807535364830976	0.614	0	1.79049599515911e-37	"MYEOV2"	0.614
