"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
2.97370364003019e-56	3.34119578025909	1	0	1.16405628988982e-51	"GNB2L1"	1
5.82751831598591e-53	2.40728514472065	0.947	0	2.28118204479268e-48	"ATP5E"	0.947
2.46899080501778e-51	2.29592272099507	0.921	0	9.6648645062421e-47	"ATP5G2"	0.921
1.01631908955278e-49	1.98369664990956	0.895	0	3.97838107605437e-45	"ATP5L"	0.895
5.9711075652345e-45	1.82844456443393	0.816	0	2.33739005641104e-40	"PTPRCAP"	0.816
2.19414087883005e-43	1.52034436900823	0.789	0	8.58896447018022e-39	"GLTSCR2"	0.789
3.04263210188822e-37	1.37590740058214	0.684	0	1.19103833628415e-32	"USMG5"	0.684
3.04263210188822e-37	1.15214485624264	0.684	0	1.19103833628415e-32	"TCEB2"	0.684
1.62168708077304e-36	2.40539740405336	1	0.13	6.34809407768606e-32	"EEF1G"	0.87
3.05044450269058e-34	1.51446977447483	0.632	0	1.19409650057823e-29	"FYB"	0.632
9.28687956596769e-33	1.10931351105292	0.605	0	3.63534900609805e-28	"ATP5D"	0.605
7.96898930986708e-30	1.0142820435964	0.553	0	3.11946086534747e-25	"C14orf166"	0.553
7.96898930986708e-30	1.01077959710472	0.553	0	3.11946086534747e-25	"ATP5B"	0.553
1.37717474593167e-29	1.08586575518844	0.579	0.005	5.39095054294954e-25	"ATP6V0C"	0.574
1.14904608177622e-28	1.46269959363374	0.737	0.051	4.49794088711303e-24	"NME2"	0.686
1.27036760518589e-28	3.75040823643115	1	0.293	4.97285399050016e-24	"MT-ATP8"	0.707
2.24744936876462e-28	1.03347061706528	0.526	0	8.79764055402912e-24	"ATP5I"	0.526
2.24744936876462e-28	1.017250054281	0.526	0	8.79764055402912e-24	"C10orf54"	0.526
2.24744936876462e-28	1.00715268758359	0.526	0	8.79764055402912e-24	"ATP5H"	0.526
2.24744936876462e-28	0.932694770360455	0.526	0	8.79764055402912e-24	"ATP5G3"	0.526
1.65956440549339e-25	1.0153440755244	0.474	0	6.49636486530389e-21	"ATPIF1"	0.474
1.65956440549339e-25	0.962012178427842	0.474	0	6.49636486530389e-21	"CCDC109B"	0.474
1.65956440549339e-25	0.904671309432468	0.474	0	6.49636486530389e-21	"ATP5A1"	0.474
1.65956440549339e-25	0.871752335930467	0.474	0	6.49636486530389e-21	"C14orf2"	0.474
4.34820731150245e-24	0.939750807321582	0.447	0	1.70210575208764e-19	"SHFM1"	0.447
4.34820731150245e-24	0.86244003535602	0.447	0	1.70210575208764e-19	"FAM65B"	0.447
8.5831973305046e-23	2.4567325495413	1	0.879	3.35989259502603e-18	"AC090498.1"	0.121
1.11234907218014e-22	0.77654848996477	0.421	0	4.35429044304916e-18	"WHSC1L1"	0.421
1.11246143639901e-22	0.990666265724298	0.421	0	4.35473029278392e-18	"C9orf142"	0.421
1.11246143639901e-22	0.923383443314135	0.421	0	4.35473029278392e-18	"C19orf43"	0.421
1.33018804537616e-22	2.21384321390148	1	0.749	5.20702110362499e-18	"MT-ND4L"	0.251
3.92748214392193e-22	-1.59687851226932	0.895	0.995	1.53741288523824e-17	"RPS17"	-0.1
5.58563617152292e-22	-1.40951167288329	0.947	0.995	2.18649727934265e-17	"RPS20"	-0.048
6.76358292964436e-22	-2.83578518529436	0	0.977	2.64760453780928e-17	"RACK1"	-0.977
2.35997931712046e-21	-1.0945313320876	1	1	9.23813903686804e-17	"RPL13A"	0
2.42249212176185e-21	-2.56089476305716	0	0.963	9.48284541063677e-17	"ATP5F1E"	-0.963
2.78033368839248e-21	0.809025883257341	0.395	0	1.08836162232124e-16	"MYEOV2"	0.395
2.78033368839248e-21	0.780829438516764	0.395	0	1.08836162232124e-16	"ATP5F1"	0.395
