"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
3.641223935304e-111	-2.65474486305667	0	1	1.42535710947475e-106	"ATP5F1E"	-1
3.641223935304e-111	-2.73276337092064	0	1	1.42535710947475e-106	"RACK1"	-1
1.76166106843564e-105	-3.78771456953935	0.002	0.974	6.89602225239132e-101	"GPX3"	-0.972
7.08031670750331e-99	-1.70238842134269	0	0.895	2.77158997515217e-94	"ELOB"	-0.895
7.08031670750331e-99	-2.1699976833688	0	0.895	2.77158997515217e-94	"ATP5MG"	-0.895
7.80552734750354e-96	-1.88126810891407	0	0.868	3.05547368018026e-91	"ATP5MC2"	-0.868
8.37390946571863e-93	-1.55637873780838	0	0.842	3.27796686035556e-88	"TRIR"	-0.842
8.37390946571863e-93	-1.83377636754948	0	0.842	3.27796686035556e-88	"NOP53"	-0.842
8.37390946571863e-93	-2.03459063135004	0	0.842	3.27796686035556e-88	"ATP5IF1"	-0.842
6.67596754646332e-90	-3.19346320055892	0.011	0.921	2.61330749606307e-85	"MT1G"	-0.91
8.88690942707007e-87	-2.57171045419012	0	0.789	3.47878069522658e-82	"ALDOB"	-0.789
5.7154627401588e-83	-2.29020228048573	0.009	0.842	2.23731788963516e-78	"GATM"	-0.833
4.16032398071264e-81	-3.14731720462127	0.002	0.763	1.62855882224996e-76	"HBB"	-0.761
8.47254406744213e-81	-1.36754835794123	0	0.737	3.31657737520022e-76	"ATP5MF"	-0.737
8.47254406744213e-81	-1.39692979108256	0	0.737	3.31657737520022e-76	"ATP5PO"	-0.737
8.47254406744213e-81	-1.55463469976176	0	0.737	3.31657737520022e-76	"ATP5MPL"	-0.737
8.47254406744213e-81	-1.67759958440159	0	0.737	3.31657737520022e-76	"ATP5PF"	-0.737
7.9496107804516e-78	-1.32678444992351	0	0.711	3.11187514000778e-73	"ATP5MD"	-0.711
7.9496107804516e-78	-1.56294314386806	0	0.711	3.11187514000778e-73	"ATP5MC3"	-0.711
7.9496107804516e-78	-1.76354110853492	0	0.711	3.11187514000778e-73	"NAT8"	-0.711
7.26497034705243e-75	-1.22460561368421	0	0.684	2.84387264235367e-70	"COPS9"	-0.684
7.26497034705243e-75	-1.36364332914441	0	0.684	2.84387264235367e-70	"ATP5F1A"	-0.684
7.26497034705243e-75	-1.48543800263976	0	0.684	2.84387264235367e-70	"ATP5F1D"	-0.684
7.26497034705243e-75	-1.52171472512189	0	0.684	2.84387264235367e-70	"ATP5ME"	-0.684
7.26497034705243e-75	-2.35461986958704	0	0.684	2.84387264235367e-70	"PDZK1IP1"	-0.684
6.46766023760389e-72	-1.42389880216113	0	0.658	2.53176560001004e-67	"ATP5F1B"	-0.658
6.46766023760389e-72	-2.06665311299455	0	0.658	2.53176560001004e-67	"MIOX"	-0.658
6.46766023760389e-72	-2.10529514090163	0	0.658	2.53176560001004e-67	"MT1H"	-0.658
5.60993664823287e-69	-1.05569947417647	0	0.632	2.19600970095076e-64	"ATP5PB"	-0.632
5.60993664823287e-69	-1.63017680051194	0	0.632	2.19600970095076e-64	"PRAP1"	-0.632
5.60993664823287e-69	-1.81729058040787	0	0.632	2.19600970095076e-64	"BBOX1"	-0.632
4.74177839471165e-66	-1.39451663861233	0	0.605	1.85616915260988e-61	"ASS1"	-0.605
2.51034782913813e-63	-1.36627130437074	0.002	0.605	9.82675657716123e-59	"MGST1"	-0.603
2.51034782913813e-63	-1.64943394702342	0.002	0.605	9.82675657716123e-59	"HBA2"	-0.603
3.90639257275138e-63	-1.70163427693445	0	0.579	1.52915737260353e-58	"CXCL14"	-0.579
3.90639257275138e-63	-2.17095687512547	0	0.579	1.52915737260353e-58	"FABP1"	-0.579
2.14074377221014e-61	-2.59701623967301	0.043	0.868	8.37994149631659e-57	"APOE"	-0.825
8.47598664529175e-61	-1.81343947073582	0.004	0.605	3.31792497229946e-56	"CRYAB"	-0.601
3.13722042177809e-60	-0.989717686665588	0	0.553	1.22806493410503e-55	"SEM1"	-0.553
3.13722042177809e-60	-0.99314571414171	0	0.553	1.22806493410503e-55	"ATP5F1C"	-0.553
3.13722042177809e-60	-1.09171961598141	0	0.553	1.22806493410503e-55	"LINC00513"	-0.553
3.13722042177809e-60	-1.44179936471385	0	0.553	1.22806493410503e-55	"HPD"	-0.553
3.36786081779046e-59	-1.67170429746545	0.015	0.684	1.31834911712407e-54	"MTRNR2L8"	-0.669
1.8030556053165e-57	-1.46263043276934	0.002	0.553	7.05806116701143e-53	"UGT2B7"	-0.551
2.45661525386626e-57	-0.898806550931001	0	0.526	9.61642041125948e-53	"ATP5PD"	-0.526
