"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
1.36090216833605e-117	1.11405095689161	0.708	0.322	5.32725153795147e-113	"0"	"C5AR1"
3.24709580253605e-104	0.773591756162093	0.895	0.63	1.27107565190274e-99	"0"	"IER3"
4.6076108230977e-97	0.834778893445001	0.893	0.714	1.80364925670159e-92	"0"	"SOD2"
2.42847210532706e-94	0.67609604390602	0.961	0.815	9.50625405630279e-90	"0"	"NFKBIA"
5.14291492359159e-88	0.803070537276087	0.823	0.542	2.01319404683993e-83	"0"	"IL1B"
1.39410528694758e-86	0.341030502279008	1	0.992	5.45722514575632e-82	"0"	"FTH1"
1.65089455494664e-85	0.468398685477116	0.995	0.954	6.46242673533862e-81	"0"	"DUSP1"
3.75159157407967e-84	0.485326566886114	0.928	0.737	1.46856052167349e-79	"0"	"NAMPT"
1.2815329328394e-82	0.666239869530662	0.818	0.544	5.01656066559984e-78	"0"	"KLF2"
4.46050794922446e-82	0.896541782332072	0.804	0.532	1.74606583672391e-77	"0"	"CCL3"
3.21695077986286e-79	0.51390223454758	0.973	0.874	1.25927538277732e-74	"0"	"PNRC1"
1.02908284860482e-77	0.491258964303369	0.979	0.91	4.02834481086358e-73	"0"	"BTG1"
6.67928403589407e-77	0.537755570896641	0.972	0.791	2.61460573585073e-72	"0"	"FOSB"
4.05625002729239e-74	0.592129262005177	0.91	0.684	1.58781907318361e-69	"0"	"ATF3"
1.20347887914797e-73	0.530981662253442	0.974	0.839	4.71101807242474e-69	"0"	"PPP1R15A"
4.68682618326694e-67	0.235840014559256	1	0.991	1.83465810943984e-62	"0"	"FTL"
3.0084969971942e-64	0.598932537109034	0.903	0.742	1.17767614955167e-59	"0"	"ZFAND5"
5.08936211679911e-63	0.392184298766653	0.99	0.948	1.99223080062101e-58	"0"	"ZFP36"
1.94615742301586e-61	1.03676765189336	0.472	0.205	7.61823323239559e-57	"0"	"CXCL2"
1.50791946125337e-60	0.265394969971244	0.997	0.929	5.90275073107632e-56	"0"	"TYROBP"
1.89105838537611e-58	0.367585628740764	0.971	0.886	7.40254804955479e-54	"0"	"KLF6"
5.97006882717515e-58	0.637594213381631	0.884	0.734	2.33698344239771e-53	"0"	"PLAUR"
2.13311636158435e-57	0.474398071425743	0.926	0.738	8.35008399742192e-53	"0"	"KLF4"
2.73675544166589e-57	0.503393617132022	0.769	0.471	1.07130291764011e-52	"0"	"CFD"
5.77781656710424e-57	0.42746722185845	0.941	0.78	2.26172629519295e-52	"0"	"RHOB"
3.02607540196899e-55	0.410556470653274	0.781	0.538	1.18455721610076e-50	"0"	"EGR1"
6.44867678098255e-55	0.267149648710121	0.992	0.936	2.52433452591562e-50	"0"	"JUNB"
7.71679023331978e-55	0.362857596170595	0.993	0.946	3.02073753683303e-50	"0"	"SRGN"
1.22958171481415e-54	0.562629154881709	0.652	0.373	4.81319762263999e-50	"0"	"SLC11A1"
1.19236185426166e-53	0.402060405876486	0.858	0.581	4.66750047850727e-49	"0"	"CD14"
7.29146168367966e-53	0.404415836088896	0.961	0.85	2.8542426760764e-48	"0"	"IER2"
1.20486383881531e-51	0.855256491194401	0.632	0.397	4.71643949704251e-47	"0"	"CXCL8"
1.70157286182798e-51	0.46360128457967	0.83	0.629	6.66080696762563e-47	"0"	"TNFAIP3"
3.76561292619654e-49	0.819714655582293	0.487	0.248	1.47404917995963e-44	"0"	"TREM1"
4.30978961826032e-48	0.878050758900523	0.617	0.384	1.687067146068e-43	"0"	"CCL4"
5.58177100767388e-48	0.359117977490348	0.993	0.945	2.18498426095394e-43	"0"	"FOS"
1.18055854434642e-47	0.439655740538559	0.911	0.79	4.62129642184407e-43	"0"	"GLUL"
1.86007370383451e-47	0.759163516022931	0.727	0.549	7.28125851366021e-43	"0"	"PLIN2"
1.03231245688938e-46	0.25122982926313	0.964	0.83	4.04098711249347e-42	"0"	"CD68"
5.38072059979359e-46	0.35795418840696	0.944	0.795	2.1062830787892e-41	"0"	"SERPINA1"
7.8743195707255e-46	0.121745214370946	0.99	0.937	3.0824023959605e-41	"0"	"NEAT1"
1.04127989001361e-44	0.526457571937842	0.689	0.483	4.07609012945827e-40	"0"	"OLR1"
2.89967638022026e-44	0.355724282027516	0.979	0.892	1.13507831903722e-39	"0"	"CTSS"
6.01781948573413e-44	0.402410067363254	0.88	0.682	2.35567543769063e-39	"0"	"NR4A1"
8.93693554936927e-44	0.479788065511676	0.75	0.545	3.4983634208006e-39	"0"	"DUSP2"
4.88380440204618e-42	0.50394559830736	0.832	0.645	1.91176523318098e-37	"0"	"CDKN1A"
1.95034632460233e-39	0.235781539641041	0.996	0.983	7.63463068765583e-35	"0"	"SAT1"
5.15272415573686e-39	0.640434950296354	0.582	0.377	2.01703387076319e-34	"0"	"SOCS3"
5.1849482026579e-39	0.380584489193873	0.941	0.809	2.02964797393044e-34	"0"	"RGS2"
1.97149922572895e-38	0.830294325639424	0.571	0.369	7.71743371911597e-34	"0"	"CCL3L3"
2.06494822181231e-38	0.525068998283269	0.812	0.647	8.08323981428429e-34	"0"	"JUND"
2.48502275950206e-38	0.284244347231847	0.806	0.556	9.7276215920708e-34	"0"	"MAFB"
2.60508500401161e-38	0.311703225917166	0.92	0.811	1.01976052482034e-33	"0"	"GADD45B"
9.34044240446272e-38	0.236036650962393	0.99	0.896	3.65631617922693e-33	"0"	"AIF1"
1.16258097409285e-37	0.5667485310801	0.738	0.549	4.55092322308647e-33	"0"	"BCL2A1"
8.66121145856346e-37	0.603205437371108	0.552	0.358	3.39043122545467e-32	"0"	"ICAM1"
1.66025970471169e-36	0.639759181609423	0.601	0.403	6.49908661409393e-32	"0"	"HBEGF"
7.5570567784604e-36	0.477035483031052	0.869	0.74	2.95820987592832e-31	"0"	"MAP1LC3B"
9.40913647487586e-36	0.387398527194655	0.844	0.709	3.68320647309016e-31	"0"	"TGFBI"
2.50744151436525e-35	0.57277024094596	0.604	0.408	9.81537980798278e-31	"0"	"TGIF1"
1.8688445844663e-34	0.39591954590191	0.494	0.291	7.31559212589334e-30	"0"	"ELL2"
4.25557750419732e-34	0.728925153868763	0.559	0.353	1.66584581401804e-29	"0"	"CCL4L2"
6.69290328255941e-34	0.659225704090691	0.437	0.247	2.61993698995788e-29	"0"	"VEGFA"
7.46567223113689e-33	0.289129277822904	0.827	0.679	2.92243739487853e-28	"0"	"NFKBIZ"
8.67179882432764e-33	0.632260551669267	0.477	0.274	3.39457564978306e-28	"0"	"CLEC4E"
9.69165872832406e-33	0.76404530266696	0.372	0.187	3.79379980920245e-28	"0"	"G0S2"
7.23508208529781e-32	0.282846020731757	0.945	0.858	2.83217288228983e-27	"0"	"JUN"
7.42633754266382e-32	1.28706930832536	0.257	0.103	2.90703983107575e-27	"0"	"IL10"
1.37386881192484e-31	0.297084931689234	0.887	0.762	5.3780094642798e-27	"0"	"FYB"
7.35856151626477e-31	0.375916630839887	0.615	0.428	2.88050890554185e-26	"0"	"KDM6B"
7.95484058999757e-31	0.311723694067479	0.665	0.427	3.11392234895455e-26	"0"	"FCGR3A"
8.09785522110529e-31	0.393620623696928	0.765	0.6	3.16990542630166e-26	"0"	"TNFRSF1B"
1.20194505133009e-30	0.556722191797219	0.483	0.299	4.70501390343162e-26	"0"	"IRS2"
2.65930219699966e-30	0.465936261548973	0.685	0.512	1.04098384501552e-25	"0"	"ZNF331"
4.35068444641384e-30	0.295390378706594	0.903	0.802	1.7030754265487e-25	"0"	"MS4A7"
5.21918616868095e-30	0.21393695364586	0.993	0.919	2.04305042573016e-25	"0"	"S100A11"
1.19717709102918e-29	0.284014294321618	0.897	0.735	4.68634972283371e-25	"0"	"NR4A2"
3.79983810358498e-29	0.466413499177258	0.522	0.339	1.48744662564834e-24	"0"	"CTD-3252C9.4"
7.26500871394335e-29	1.28599653293873	0.312	0.152	2.84388766107312e-24	"0"	"FN1"
2.36468472811225e-28	0.635076666217599	0.498	0.32	9.2565583681954e-24	"0"	"DUSP6"
2.71409014340583e-28	0.198477589691499	0.968	0.878	1.06243058663621e-23	"0"	"MCL1"
2.96726854978371e-28	0.617606099214878	0.346	0.181	1.16153727381283e-23	"0"	"NFIL3"
3.85958372767137e-28	0.760406284245533	0.75	0.625	1.51083405019696e-23	"0"	"DNAJB1"
1.47627892064249e-27	0.306014070341757	0.941	0.782	5.77889383485501e-23	"0"	"TSPO"
1.82400944004592e-27	0.7527347944177	0.414	0.241	7.14008495305976e-23	"0"	"OSM"
5.85387113615949e-27	0.35379919267714	0.694	0.54	2.29149785624963e-22	"0"	"IER5"
6.26323132039656e-27	0.3093260871723	0.89	0.754	2.45174190036923e-22	"0"	"HCST"
7.79826547564602e-27	0.875525421185301	0.353	0.193	3.05263102044163e-22	"0"	"VCAN"
1.56534574408631e-26	0.231280563307508	0.907	0.752	6.12754591522587e-22	"0"	"CD83"
1.85594455925741e-26	1.02862868341708	0.197	0.073	7.26509497721315e-22	"0"	"THBS1"
2.10977679008005e-26	0.215148604165832	0.977	0.915	8.25872124476836e-22	"0"	"NPC2"
3.55579830042098e-26	0.460048926544959	0.574	0.406	1.39191724469979e-21	"0"	"DDIT3"
3.69821387286663e-26	0.636014487689442	0.095	0.014	1.44766582053364e-21	"0"	"FCAR"
6.21702703736322e-26	0.333575891443301	0.708	0.548	2.43365523377583e-21	"0"	"XBP1"
8.47226590764751e-26	0.615605575327634	0.617	0.469	3.31646848954862e-21	"0"	"LINC00936"
1.06959111657663e-25	0.467616478001368	0.579	0.423	4.18691442583922e-21	"0"	"MXD1"
2.16265159172551e-25	0.833865971639087	0.357	0.202	8.46569965580951e-21	"0"	"EREG"
2.41095685443145e-25	0.361743639054615	0.592	0.429	9.4376906066719e-21	"0"	"YBX3"
2.90825408283882e-25	0.343738109590512	0.672	0.49	1.13843606072726e-20	"0"	"CSRNP1"
4.14262251153187e-25	0.40500204544619	0.35	0.19	1.62162958213915e-20	"0"	"PLEKHG2"
4.69790118621377e-25	0.189658180331549	0.667	0.436	1.83899341934338e-20	"0"	"TMEM176B"
7.39465930316338e-25	0.461836562091355	0.567	0.398	2.89463938422331e-20	"0"	"RAB20"
1.63140639739814e-24	0.079577320921461	0.993	0.937	6.38614034261503e-20	"0"	"PSAP"
1.84350168046003e-24	0.567218281911625	0.362	0.21	7.21638732816078e-20	"0"	"ASGR1"
1.86529660339889e-24	0.942042932121016	0.149	0.046	7.30170355400495e-20	"0"	"DNAAF1"
4.69065281495785e-24	0.373097289830317	0.78	0.682	1.83615604441525e-19	"0"	"HIF1A"
7.9046694268895e-24	0.5075687803348	0.361	0.201	3.0942828471559e-19	"0"	"DMXL2"
1.41802429281364e-23	0.443638763671653	0.318	0.17	5.55085609421899e-19	"0"	"CH507-42P11.8"
1.64576338984251e-23	0.790202696888414	0.343	0.197	6.44234078953852e-19	"0"	"PHLDA1"
2.59256159432319e-23	0.36002617701107	0.572	0.423	1.01485823609781e-18	"0"	"FOSL2"
2.97235448898081e-23	0.342013148868924	0.74	0.611	1.16352816471154e-18	"0"	"BNIP3L"
3.09027806251808e-23	0.223014787399093	0.602	0.432	1.2096893475727e-18	"0"	"RASGEF1B"
7.60216715454781e-23	0.126051974007494	0.886	0.761	2.97586833264774e-18	"0"	"ASAH1"
1.29158982460667e-22	0.304332448288649	0.835	0.715	5.05592836842282e-18	"0"	"C10orf54"
1.45299004831873e-22	0.23037719041824	0.542	0.354	5.68772954414365e-18	"0"	"TMEM176A"
1.50946402375684e-22	0.263101227375359	0.784	0.692	5.90879692099616e-18	"0"	"LCP2"
1.55575724425819e-22	0.229948078070422	0.862	0.756	6.09001173264869e-18	"0"	"SDCBP"
2.48133700562516e-22	0.347216337051732	0.709	0.56	9.71319370851969e-18	"0"	"PILRA"
2.96454388312237e-22	0.865490177132613	0.398	0.248	1.16047070304825e-17	"0"	"S100A8"
6.69800981164823e-22	0.262276689490397	0.669	0.484	2.6219359407697e-17	"0"	"SLC7A7"
1.05105153837194e-21	0.63380207392294	0.212	0.093	4.11434124695696e-17	"0"	"HCAR3"
1.44957543485718e-21	0.468965749654263	0.728	0.61	5.67436303974843e-17	"0"	"CHMP1B"
1.91564678179819e-21	0.330809459323445	0.65	0.488	7.49879932734902e-17	"0"	"NINJ1"
1.96198298768924e-21	0.307600664211655	0.61	0.454	7.68018240530951e-17	"0"	"PDE4B"
2.07230464262124e-21	0.413378691817308	0.594	0.451	8.11203652354086e-17	"0"	"ARL4A"
2.43121397569946e-21	0.229189980011431	0.895	0.781	9.51698710787552e-17	"0"	"ATP6V0C"
3.1202609294804e-21	0.288779150999613	0.759	0.633	1.2214261408451e-16	"0"	"CEBPB"
3.20751535597682e-21	0.758775163758882	0.239	0.117	1.25558188609713e-16	"0"	"CD300E"
3.53007840200557e-21	0.741120758302443	0.143	0.047	1.38184919046508e-16	"0"	"CDA"
4.03213614584134e-21	0.0985141415254818	0.536	0.334	1.57837969428959e-16	"0"	"STAB1"
8.41216334327877e-21	0.414853754547394	0.433	0.278	3.29294134072647e-16	"0"	"RBKS"
9.36654529572114e-21	0.756349802016331	0.488	0.334	3.66653415601004e-16	"0"	"S100A9"
9.61274577796967e-21	0.295030362176829	0.776	0.626	3.76290933478623e-16	"0"	"FPR1"
1.78359755787096e-20	0.314694216905464	0.62	0.477	6.98189264028588e-16	"0"	"GNA13"
4.04731418317091e-20	0.233336574822295	0.818	0.71	1.58432113700225e-15	"0"	"BTG2"
4.17644144048407e-20	0.227172801888292	0.614	0.419	1.63486800187749e-15	"0"	"TREM2"
4.79271884517555e-20	0.240918408176968	0.939	0.873	1.87610979194397e-15	"0"	"ZFP36L1"
8.81292884583301e-20	0.394896825535262	0.341	0.204	3.44982099670133e-15	"0"	"TFRC"
9.30522976802172e-20	0.275789988655005	0.978	0.888	3.6425321926921e-15	"0"	"LYZ"
9.51550307280997e-20	0.270255363869866	0.563	0.387	3.72484367785146e-15	"0"	"LRP1"
1.03439015991459e-19	0.241597428926743	0.826	0.689	4.04912028098566e-15	"0"	"CYBB"
1.04738075951946e-19	0.399742230209024	0.571	0.429	4.09997198313895e-15	"0"	"NUP214"
1.23068854989526e-19	0.341334606310238	0.703	0.584	4.81753032856499e-15	"0"	"KLF10"
1.32571679186635e-19	0.976236479488098	0.102	0.026	5.18951838176083e-15	"0"	"CCL20"
1.65455087976646e-19	0.596577126613759	0.366	0.229	6.47673941884581e-15	"0"	"ANKRD37"
2.21936128483021e-19	0.0723277301064176	0.96	0.894	8.68768974946787e-15	"0"	"CTSB"
2.21940154496831e-19	0.275559516984713	0.845	0.732	8.68784734777846e-15	"0"	"CD44"
3.3898639093829e-19	1.06641374201331	0.22	0.107	1.32696222732794e-14	"0"	"CXCL3"
4.11848695927241e-19	0.099787750283939	0.9	0.802	1.61218172020718e-14	"0"	"CCNL1"
6.39631131009954e-19	0.544684180289276	0.368	0.226	2.50383606233847e-14	"0"	"FCN1"
1.78923519047142e-18	0.41202431994241	0.582	0.446	7.00396115310038e-14	"0"	"LMNA"
2.48881015290145e-18	0.346446502967253	0.562	0.427	9.74244734353274e-14	"0"	"NLRP3"
3.7545959379618e-18	0.361579981124167	0.552	0.418	1.46973657991515e-13	"0"	"TRIB1"
3.82509753382308e-18	0.120923363348067	0.996	0.974	1.49733442961505e-13	"0"	"HLA-A"
4.00407562759393e-18	0.331006161441765	0.693	0.574	1.56739540442165e-13	"0"	"PTP4A1"
5.06880306625743e-18	0.357148211877263	0.52	0.382	1.98418296028647e-13	"0"	"PFKFB3"
7.26945771446457e-18	0.240076678626076	0.863	0.756	2.84562922232716e-13	"0"	"FCGR2A"
1.01895632303031e-17	0.109549311817156	0.999	0.995	3.98870452650216e-13	"0"	"B2M"
1.03846821052481e-17	0.44579619148393	0.471	0.334	4.06508381009937e-13	"0"	"OTUD1"
1.20978731029544e-17	0.55851968037353	0.342	0.218	4.73571242615151e-13	"0"	"THBD"
1.44878172479751e-17	0.519108358062853	0.075	0.015	5.67125606171986e-13	"0"	"ACKR3"
2.58536225970673e-17	0.193153130920167	0.468	0.314	1.0120400565622e-12	"0"	"ABCA1"
2.98232912417119e-17	0.190075302713072	0.577	0.401	1.16743273565681e-12	"0"	"CTSL"
3.60924266394772e-17	0.46654972662917	0.373	0.24	1.41283804080233e-12	"0"	"PTGS2"
3.71581380717069e-17	0.297609495306427	0.795	0.669	1.45455531481697e-12	"0"	"APLP2"
4.8151190453081e-17	0.167908371957656	0.875	0.784	1.88487835028586e-12	"0"	"ID2"
6.59341855779877e-17	0.295552316018226	0.331	0.199	2.58099369445033e-12	"0"	"VPS37B"
7.52664447464626e-17	0.343532635373331	0.685	0.575	2.94630497960028e-12	"0"	"SELK"
7.93171928628187e-17	0.252495866886629	0.88	0.772	3.10487151461504e-12	"0"	"CEBPD"
9.97820219485338e-17	0.23306249162139	0.848	0.771	3.90596724917535e-12	"0"	"MGAT1"
1.08996672473248e-16	0.432299206035464	0.478	0.346	4.2666747439653e-12	"0"	"MAFF"
1.09395085570073e-16	0.128156846383907	0.998	0.982	4.28227062464053e-12	"0"	"EIF1"
1.2551332091914e-16	0.391721461131911	0.765	0.666	4.91321894737973e-12	"0"	"HSPA1A"
1.28048709723086e-16	0.34080972942526	0.953	0.924	5.0124667421102e-12	"0"	"HSP90AB1"
1.30117719644064e-16	0.327201609806618	0.898	0.804	5.0934581354669e-12	"0"	"ANXA1"
1.35959750451147e-16	0.365174005146351	0.67	0.551	5.32214443141014e-12	"0"	"LTA4H"
1.50653249682498e-16	0.496820890016332	0.422	0.297	5.89732145882138e-12	"0"	"AZI2"
1.57900327743933e-16	0.395738291230893	0.426	0.294	6.18100832953624e-12	"0"	"CD93"
1.75447194504487e-16	0.325617782077204	0.734	0.619	6.86788042887813e-12	"0"	"CSF3R"
2.10133903590197e-16	0.405887898203481	0.962	0.954	8.22569165603825e-12	"0"	"HSP90AA1"
2.35140827176579e-16	0.540652334153235	0.372	0.243	9.2045876798272e-12	"0"	"SDS"
2.35414953778031e-16	0.325863741438407	0.445	0.321	9.21531836564103e-12	"0"	"PPP1R15B"
2.49166989328238e-16	0.360341324337558	0.591	0.465	9.75364179725386e-12	"0"	"LILRB2"
2.64705603909951e-16	0.324754995060817	0.544	0.412	1.0361900865055e-11	"0"	"PECAM1"
3.62827687759149e-16	0.259220660248915	0.658	0.494	1.42028898373319e-11	"0"	"CD163"
4.20509116072439e-16	0.225935183260443	0.875	0.766	1.64608293486556e-11	"0"	"ARRB2"
4.65771933377086e-16	0.794234327543619	0.212	0.112	1.8232642332046e-11	"0"	"S100A12"
4.82123235005183e-16	0.131023368701085	0.757	0.624	1.88727140342779e-11	"0"	"TAGAP"
5.99353683792842e-16	0.157230997314819	0.866	0.773	2.34616999520708e-11	"0"	"EIF5"
6.07854176473749e-16	0.39073480658856	0.376	0.244	2.37944517380649e-11	"0"	"PID1"
6.57028492769503e-16	0.400213695601747	0.129	0.049	2.57193803494622e-11	"0"	"LUCAT1"
6.89148748339517e-16	0.272939226822591	0.83	0.729	2.69767277537504e-11	"0"	"GNAI2"
1.36710029273365e-15	0.171639329109619	0.99	0.918	5.35151409590587e-11	"0"	"OAZ1"
1.42238204930979e-15	0.366485681727177	0.527	0.403	5.56791453202319e-11	"0"	"GPCPD1"
1.86262467843316e-15	0.349189014101236	0.558	0.432	7.2912443037266e-11	"0"	"MIDN"
1.98063398273788e-15	0.332639451702946	0.403	0.284	7.75319172542744e-11	"0"	"SLC25A37"
2.55787382253471e-15	0.543983998276473	0.185	0.091	1.00127970783121e-10	"0"	"LINC00937"
2.84339533026836e-15	0.399529586952451	0.725	0.663	1.11304710203355e-10	"0"	"DNAJB6"
3.4877825907563e-15	0.429302719606967	0.417	0.29	1.36529249515155e-10	"0"	"CLEC5A"
3.68352518876443e-15	0.13745907152765	0.984	0.93	1.44191593514183e-10	"0"	"LAPTM5"
4.1909258661809e-15	0.840271725783651	0.394	0.286	1.64053793031651e-10	"0"	"BAG3"
4.59549272768202e-15	0.808981913445796	0.423	0.318	1.79890562825113e-10	"0"	"ZFAND2A"
7.29288205978207e-15	0.187615705909322	0.542	0.405	2.85479868230169e-10	"0"	"SERTAD1"
8.24978751085436e-15	0.346428219538255	0.258	0.147	3.22937932112394e-10	"0"	"GPR84"
9.34201096341645e-15	0.175655688670709	0.969	0.861	3.65693019162937e-10	"0"	"GABARAP"
9.89878005211828e-15	0.313549412542577	0.613	0.492	3.8748774514017e-10	"0"	"GABARAPL1"
1.00635864675307e-14	0.263240051382974	0.558	0.429	3.93939092271488e-10	"0"	"SLC43A2"
1.02711814551021e-14	0.434037814037839	0.2	0.104	4.02065398059973e-10	"0"	"SPHK1"
1.32433730262681e-14	0.191812641894748	0.945	0.855	5.18411837113266e-10	"0"	"SERP1"
1.65635164751096e-14	0.222163656467609	0.718	0.618	6.48378852418166e-10	"0"	"CLK1"
1.81296878358891e-14	0.632870494208526	0.109	0.04	7.09686630335877e-10	"0"	"MMP19"
1.87096896639801e-14	0.545597887779897	0.066	0.015	7.32390801896502e-10	"0"	"AQP9"
2.44947948832896e-14	0.272546710251013	0.357	0.233	9.58848745706373e-10	"0"	"FOXO3"
2.62728315429198e-14	0.165365808472715	0.993	0.963	1.02844999074759e-09	"0"	"UBC"
2.88919137323307e-14	0.225768513351644	0.824	0.691	1.13097396305209e-09	"0"	"IFI30"
2.93727014285609e-14	0.318792693313244	0.557	0.439	1.14979439742102e-09	"0"	"UPP1"
3.07398516819854e-14	0.149932607533425	0.689	0.573	1.20331149409132e-09	"0"	"IFRD1"
3.35150919640986e-14	0.250073197610489	0.541	0.41	1.31194827493464e-09	"0"	"HNMT"
3.43889607319511e-14	0.343675254617436	0.513	0.389	1.34615586785223e-09	"0"	"PELI1"
3.94724284407827e-14	0.221964720174595	0.493	0.358	1.54514821131444e-09	"0"	"ACSL1"
4.70540750976717e-14	0.127712107761074	0.85	0.754	1.84193176969836e-09	"0"	"CLEC7A"
4.88767132329547e-14	0.409539025984147	0.372	0.255	1.91327893950401e-09	"0"	"METRNL"
5.55631266162777e-14	0.233257019551826	0.89	0.764	2.17501859139419e-09	"0"	"TCEB2"
6.1591714655288e-14	0.25221026792825	0.69	0.579	2.41100767018125e-09	"0"	"HN1"
7.10130865241765e-14	0.218752502449791	0.787	0.693	2.77980727198889e-09	"0"	"RPL22L1"
7.23791046279717e-14	0.326834162959018	0.233	0.128	2.83328005066195e-09	"0"	"OLFML2B"
7.55613185996508e-14	0.205492510617129	0.597	0.48	2.95784781658333e-09	"0"	"SAMSN1"
1.04231178317044e-13	0.167392230481234	0.841	0.758	4.08012947522069e-09	"0"	"DNAJA1"
1.39430248186975e-13	0.134790964511062	0.693	0.528	5.45799706527915e-09	"0"	"MARCKS"
1.53006817916287e-13	0.418772560877896	0.655	0.565	5.98945188733304e-09	"0"	"HSPA1B"
1.66268427108027e-13	0.372374738168362	0.219	0.123	6.50857757914371e-09	"0"	"EIF2AK3"
1.72210970317094e-13	0.241261374533702	0.41	0.29	6.74119843306264e-09	"0"	"PRDM1"
2.47084518548242e-13	0.541049105170996	0.079	0.024	9.67212347857092e-09	"0"	"TNFAIP6"
2.48404443657452e-13	0.461505192951756	0.232	0.132	9.72379194697094e-09	"0"	"HS3ST1"
2.51093656364179e-13	0.375893685930154	0.319	0.214	9.82906117837577e-09	"0"	"BTG3"
3.14969540553015e-13	0.409918089529951	0.311	0.201	1.23294826649478e-08	"0"	"AF213884.2"
3.25905973262874e-13	0.156530583638927	0.994	0.974	1.27575893233752e-08	"0"	"H3F3B"
3.31599105574053e-13	0.45759921486359	0.464	0.352	1.29804469876963e-08	"0"	"AGTRAP"
3.36180325865542e-13	0.521734458390457	0.264	0.163	1.31597788560067e-08	"0"	"MIR155HG"
3.47828204932306e-13	0.302414312067325	0.386	0.266	1.36157350820751e-08	"0"	"F13A1"
3.59209172052099e-13	0.509209189125419	0.178	0.092	1.40612430399794e-08	"0"	"RBP7"
3.91735530074356e-13	0.168092219412636	0.57	0.426	1.53344873247607e-08	"0"	"FCGR1A"
4.00537489400515e-13	0.207685274564204	0.692	0.548	1.56790400225831e-08	"0"	"LAIR1"
4.26403268493832e-13	0.169361465167712	0.532	0.392	1.66915559451911e-08	"0"	"VSIG4"
5.09476310789604e-13	0.173801410054827	0.283	0.171	1.9943450185859e-08	"0"	"DNAJA4"
5.42002418598647e-13	0.266328809716895	0.349	0.231	2.1216684676044e-08	"0"	"ITGAV"
5.48209995532345e-13	0.231414707113898	0.523	0.397	2.14596802751136e-08	"0"	"TIMP2"
7.73997896644226e-13	0.32614950076379	0.299	0.194	3.02981476641382e-08	"0"	"ATP13A3"
7.94996738971066e-13	0.226860536419504	0.511	0.389	3.11201473470224e-08	"0"	"MPP1"
8.91373798504113e-13	0.532980728919142	0.166	0.084	3.48928273424435e-08	"0"	"HK3"
1.07797258984902e-12	0.126837033844387	0.948	0.883	4.21972370296398e-08	"0"	"FCGRT"
1.22543253626866e-12	0.127064818964016	0.946	0.881	4.79695566322369e-08	"0"	"GPX4"
1.26622448764228e-12	0.153114431482348	0.698	0.554	4.9566357568757e-08	"0"	"CD9"
1.52416281715175e-12	0.35766763002036	0.61	0.519	5.96633534774053e-08	"0"	"HSPH1"
1.78419699446761e-12	0.133735959424863	0.764	0.675	6.98423913484345e-08	"0"	"JMJD1C"
1.93551022371531e-12	0.241633420791569	0.267	0.162	7.57655477073359e-08	"0"	"RAPH1"
1.97537277464736e-12	0.384762883549368	0.344	0.238	7.73259672635709e-08	"0"	"FNDC3B"
2.26412221959706e-12	0.349880552831261	0.288	0.186	8.86290642861269e-08	"0"	"ZSWIM6"
2.66528749509079e-12	0.0977162097398288	0.995	0.98	1.04332678995329e-07	"0"	"HLA-B"
3.0137919570846e-12	0.245910812693449	0.477	0.372	1.17974886160077e-07	"0"	"PLK3"
3.21369463530776e-12	0.331894969211928	0.456	0.338	1.25800076499122e-07	"0"	"BLVRA"
3.47508249996457e-12	0.294134372157518	0.844	0.735	1.36032104461113e-07	"0"	"TKT"
3.63238105117218e-12	0.395494627080981	0.289	0.188	1.42189556248135e-07	"0"	"GZF1"
3.95434643125649e-12	0.19818233789813	0.679	0.563	1.54792891051535e-07	"0"	"BLVRB"
4.91287246601858e-12	0.108559229681395	0.99	0.902	1.92314392682297e-07	"0"	"FCER1G"
5.068408619122e-12	0.44754213455213	0.048	0.009	1.98402855395531e-07	"0"	"CTB-61M7.2"
5.86111316762118e-12	0.407104522303031	0.199	0.114	2.29433274946531e-07	"0"	"CACNA2D4"
6.01099705411162e-12	0.30287690550349	0.446	0.337	2.35300479683199e-07	"0"	"TOM1"
6.34269493679965e-12	0.188236917589278	0.678	0.571	2.48284793301022e-07	"0"	"PABPC4"
8.00604960293849e-12	0.391971050614756	0.265	0.171	3.13396811707027e-07	"0"	"RXRA"
8.55026813625529e-12	0.136863166619714	0.907	0.816	3.34700246193713e-07	"0"	"ATP6V1F"
8.58488570741002e-12	0.24264670139716	0.673	0.589	3.36055351016565e-07	"0"	"DSE"
8.71440003734989e-12	0.253358288306157	0.147	0.072	3.41125189462062e-07	"0"	"MB21D2"
9.76861273439545e-12	0.581591497299899	0.265	0.17	3.8239234548791e-07	"0"	"IL1RN"
1.01741359168345e-11	0.519470701639515	0.137	0.067	3.98266550464485e-07	"0"	"LDLR"
1.02932701027247e-11	0.375449784830749	0.302	0.203	4.02930058171158e-07	"0"	"THAP2"
1.11459659173542e-11	0.401952290665734	0.322	0.225	4.36308835834829e-07	"0"	"ABHD5"
1.30726831194673e-11	0.101681411710536	0.978	0.94	5.11730180711549e-07	"0"	"HLA-E"
1.36069152518941e-11	0.303225742195466	0.128	0.058	5.32642697535394e-07	"0"	"CYB5D1"
1.54540050603028e-11	0.139337432977883	0.532	0.395	6.04947028085554e-07	"0"	"LAMP1"
